Order ID,Customer ID,Email,Customer gender,Order date,Product category,Subcategory,Country,Region,Unit price,Unit sold,Payment mode,Profit,Customer satisfaction
O01930,C9433,dixondavid@garcia.org,Female,2024-08-23,Electronics,Laptops,USA,East,418.67,2,Debit Card,150.47,Dissatisfied
O01931,C1640,johnsonoscar@yahoo.com,Female,2023-11-13,Beauty,Makeup,India,East,420.73,6,PayPal,522.37,Neutral
O01932,C6874,jason54@gmail.com,Other,2023-08-09,Electronics,Smartphones,India,West,438.09,2,PayPal,172.16,Very Dissatisfied
O01933,C4882,jeremy23@garcia-baker.com,Other,2024-09-24,Beauty,Makeup,India,North,210.92,8,Credit Card,219.15,Dissatisfied
O01934,C7071,matthew81@young-howe.com,Male,2025-06-26,Electronics,Smartphones,USA,East,341.43,13,Net Banking,534.25,Very Dissatisfied
O01935,C6830,kathymcdaniel@chandler.org,Other,2024-08-15,Clothing,Men,UK,South,149.93,18,PayPal,684.0,Satisfied
O01936,C8180,taylor71@hotmail.com,Other,2023-11-15,Home,Kitchen,Australia,East,253.81,16,Credit Card,936.97,Very Dissatisfied
O01937,C8734,xgonzalez@gmail.com,Male,2023-08-26,Beauty,Fragrance,India,East,60.93,7,Net Banking,74.41,Very Satisfied
O01938,C1779,cowanjames@hotmail.com,Male,2024-04-16,Home,Kitchen,UK,North,70.11,20,Credit Card,250.54,Neutral
O01939,C6618,jeremy63@hotmail.com,Female,2025-03-03,Beauty,Makeup,USA,North,470.3,13,Debit Card,1574.2,Satisfied
O01940,C2914,jordan87@yahoo.com,Female,2025-03-15,Home,Decor,Australia,South,72.78,14,Debit Card,139.44,Satisfied
O01941,C3046,bruce39@martin.com,Other,2023-07-23,Electronics,Laptops,USA,West,466.28,10,Net Banking,1205.92,Neutral
O01942,C9174,gonzalezdawn@gmail.com,Female,2024-03-06,Beauty,Makeup,UK,North,343.94,11,PayPal,830.28,Very Dissatisfied
O01943,C8161,caseywilson@suarez.biz,Female,2024-07-05,Clothing,Men,USA,West,159.71,16,Credit Card,750.99,Neutral
O01944,C6456,amay@gmail.com,Other,2025-07-01,Home,Furniture,India,West,352.25,20,Credit Card,709.18,Satisfied
O01945,C7461,nicolepark@yahoo.com,Male,2024-02-29,Clothing,Men,India,South,122.23,5,Net Banking,121.58,Dissatisfied
O01946,C5435,brianhodges@gmail.com,Other,2023-07-13,Clothing,Children,UK,North,357.62,11,UPI,648.86,Satisfied
O01947,C6001,christybarnett@gmail.com,Male,2023-12-20,Home,Furniture,UK,East,206.01,17,PayPal,692.91,Very Dissatisfied
O01948,C2376,marcus98@miller.com,Female,2023-08-04,Electronics,Smartphones,UK,East,266.9,2,PayPal,86.32,Very Satisfied
O01949,C5232,ramoskayla@gaines-nichols.com,Female,2024-09-10,Beauty,Makeup,UK,South,119.01,12,Debit Card,244.67,Satisfied
O01950,C5875,frankcynthia@gmail.com,Female,2024-12-16,Home,Furniture,Australia,East,181.42,10,UPI,348.13,Neutral
O01951,C5741,housejessica@dominguez.com,Other,2024-03-18,Clothing,Men,UK,West,246.72,18,Credit Card,641.49,Very Satisfied
O01952,C9681,vmoss@hotmail.com,Male,2025-04-04,Beauty,Skincare,India,West,123.62,17,UPI,622.23,Dissatisfied
O01953,C1613,ismith@bryant.com,Other,2024-11-29,Beauty,Fragrance,USA,East,179.55,6,Net Banking,224.79,Satisfied
O01954,C1157,hannahjohnson@cole-west.com,Female,2025-03-03,Beauty,Skincare,UK,East,160.16,4,Net Banking,152.67,Dissatisfied
O01955,C6352,epadilla@cowan.com,Other,2024-08-21,Clothing,Women,USA,South,407.02,17,Credit Card,832.43,Very Dissatisfied
O01956,C2759,wroberts@weaver.com,Female,2024-09-08,Beauty,Fragrance,Australia,West,149.81,13,Net Banking,228.88,Dissatisfied
O01957,C8253,lorimiller@yahoo.com,Other,2024-03-23,Beauty,Skincare,Australia,East,493.53,8,Debit Card,1037.31,Satisfied
O01958,C5209,willie30@yahoo.com,Female,2023-07-08,Beauty,Makeup,UK,East,306.75,19,UPI,1504.03,Very Satisfied
O01959,C2837,amyknight@hotmail.com,Male,2024-08-09,Home,Kitchen,USA,East,267.99,8,PayPal,284.6,Very Satisfied
O01960,C9852,tyler98@mclaughlin.com,Other,2023-11-28,Beauty,Fragrance,UK,North,89.25,10,Net Banking,138.68,Very Dissatisfied
O01961,C9465,christine78@hotmail.com,Female,2024-04-13,Beauty,Fragrance,UK,South,89.49,12,Net Banking,177.96,Very Dissatisfied
O01962,C6710,harperjohn@carter-foster.biz,Other,2024-03-21,Clothing,Children,India,East,93.68,3,Net Banking,69.99,Dissatisfied
O01963,C9827,uford@warren.info,Other,2024-10-27,Electronics,Smartphones,UK,West,321.45,15,Credit Card,927.82,Neutral
O01964,C9669,wilsontimothy@yahoo.com,Female,2024-12-29,Home,Kitchen,India,North,398.43,7,Net Banking,555.76,Satisfied
O01965,C9570,taylorbrittney@taylor.com,Female,2024-05-08,Electronics,Smartphones,USA,West,320.91,7,UPI,450.52,Dissatisfied
O01966,C9787,hensleykimberly@gmail.com,Male,2024-02-14,Electronics,Tablets,USA,South,417.97,3,PayPal,362.45,Neutral
O01967,C1186,kchandler@yahoo.com,Male,2025-05-07,Clothing,Men,Australia,South,290.66,12,PayPal,451.9,Dissatisfied
O01968,C7929,qchavez@bentley-jones.com,Other,2024-10-08,Clothing,Men,UK,East,315.86,11,UPI,721.62,Very Satisfied
O01969,C8613,odomhector@zuniga.com,Other,2024-03-16,Electronics,Tablets,UK,West,67.64,13,Credit Card,219.15,Very Satisfied
O01970,C2996,katrinacruz@gmail.com,Other,2024-06-20,Clothing,Children,India,East,128.07,18,Debit Card,623.73,Dissatisfied
O01971,C6036,theresagarza@yahoo.com,Male,2024-05-29,Home,Kitchen,India,West,363.14,2,UPI,81.21,Very Dissatisfied
O01972,C6375,gary14@gmail.com,Other,2025-06-05,Electronics,Tablets,India,East,145.29,2,Debit Card,46.45,Dissatisfied
O01973,C4384,nherrera@gmail.com,Female,2024-08-30,Electronics,Laptops,Australia,West,192.66,13,Debit Card,708.8,Very Satisfied
O01974,C4555,torressierra@hotmail.com,Other,2025-01-13,Home,Decor,Australia,West,108.45,8,UPI,97.23,Very Satisfied
O01975,C6470,davisheather@brown.org,Other,2024-03-21,Home,Kitchen,India,North,318.27,10,Net Banking,741.99,Very Satisfied
O01976,C6477,asnyder@hotmail.com,Female,2023-09-30,Beauty,Skincare,Australia,West,181.75,4,Credit Card,127.93,Satisfied
O01977,C7437,iwilliams@glenn.net,Other,2024-03-03,Electronics,Tablets,USA,West,238.41,6,Net Banking,151.11,Satisfied
O01978,C9924,christopher94@lewis-carr.com,Other,2025-04-16,Beauty,Fragrance,Australia,South,7.32,8,PayPal,7.93,Very Satisfied
O01979,C7188,torresnicole@humphrey-gamble.info,Female,2023-08-17,Home,Furniture,Australia,East,22.31,4,UPI,26.76,Dissatisfied
O01980,C6297,jessicawilkins@hotmail.com,Other,2023-11-25,Clothing,Women,UK,South,414.98,2,PayPal,242.9,Very Satisfied
O01981,C4095,stephanierichards@yahoo.com,Other,2024-10-14,Electronics,Smartphones,Australia,West,9.09,5,Net Banking,8.36,Dissatisfied
O01982,C3200,berrystephen@gonzalez.info,Other,2025-05-25,Electronics,Laptops,UK,North,229.38,17,UPI,569.26,Neutral
O01983,C4463,daniel38@collins-davis.com,Male,2024-10-26,Beauty,Fragrance,India,South,250.17,9,UPI,507.36,Very Satisfied
O01984,C3845,kathrynpearson@yahoo.com,Male,2024-09-29,Home,Decor,Australia,North,436.23,12,Credit Card,1419.33,Satisfied
O01985,C6384,catherine78@hotmail.com,Other,2024-08-23,Beauty,Skincare,Australia,East,229.49,7,Credit Card,366.85,Dissatisfied
O01986,C2963,paul08@hotmail.com,Male,2024-03-09,Beauty,Makeup,India,West,156.01,7,UPI,219.26,Very Dissatisfied
O01987,C2065,chadcamacho@jennings.net,Other,2024-03-14,Beauty,Skincare,Australia,South,327.69,12,UPI,568.17,Satisfied
O01988,C4513,tmartinez@gmail.com,Female,2025-05-23,Home,Kitchen,Australia,East,415.55,4,Debit Card,404.73,Very Dissatisfied
O01989,C1204,mrivera@lewis.net,Other,2025-06-17,Electronics,Laptops,USA,South,484.82,6,UPI,365.2,Satisfied
O01990,C6712,marc85@morales.com,Female,2023-11-29,Clothing,Men,UK,East,329.33,6,Debit Card,551.08,Very Dissatisfied
O01991,C1570,wadedanielle@paul.biz,Other,2024-10-22,Home,Kitchen,Australia,West,8.62,9,Credit Card,8.06,Dissatisfied
O01992,C5458,lramirez@yahoo.com,Male,2024-08-14,Clothing,Men,UK,North,498.93,8,UPI,912.64,Very Satisfied
O01993,C8908,richard27@mosley-davis.info,Other,2024-09-18,Home,Furniture,USA,West,376.57,18,Net Banking,716.0,Very Dissatisfied
O01994,C8776,usmith@gilmore.info,Male,2025-06-27,Beauty,Makeup,Australia,West,95.75,12,Credit Card,342.83,Neutral
O01995,C3361,allison33@hotmail.com,Male,2025-01-14,Home,Furniture,UK,West,90.33,4,Credit Card,74.69,Very Dissatisfied
O01996,C1845,hollyparsons@gmail.com,Male,2024-11-29,Clothing,Women,Australia,South,54.11,13,Debit Card,77.41,Very Satisfied
O01997,C3446,fking@zamora.org,Other,2024-10-20,Beauty,Makeup,USA,East,467.45,5,Credit Card,248.59,Neutral
O01998,C4873,ygregory@yahoo.com,Female,2024-05-25,Beauty,Fragrance,USA,East,287.76,7,Net Banking,587.55,Very Dissatisfied
O01999,C1510,williamskristin@watson.com,Male,2024-04-08,Home,Kitchen,Australia,North,19.86,4,Net Banking,11.81,Neutral
O02000,C1201,ingramveronica@frye-singh.com,Male,2025-03-09,Beauty,Skincare,Australia,East,98.81,2,Net Banking,26.55,Very Satisfied
O02001,C2788,haley94@gmail.com,Male,2024-08-20,Beauty,Fragrance,India,South,442.88,13,Net Banking,739.87,Very Satisfied
O02002,C1408,mark71@gmail.com,Female,2024-05-09,Home,Decor,UK,South,397.21,16,Credit Card,1359.39,Very Dissatisfied
O02003,C2120,awelch@kennedy-rodriguez.com,Female,2023-11-15,Electronics,Laptops,UK,North,126.21,2,Debit Card,66.89,Neutral
O02004,C5802,carolynmelendez@gmail.com,Male,2024-11-09,Clothing,Women,USA,East,325.73,1,Debit Card,54.87,Satisfied
O02005,C5421,hroy@gmail.com,Male,2025-01-24,Clothing,Children,India,North,156.02,15,Net Banking,647.47,Dissatisfied
O02006,C1370,christopherroberson@hotmail.com,Male,2024-03-03,Clothing,Women,UK,North,51.71,5,Net Banking,47.0,Dissatisfied
O02007,C5916,ronald48@yahoo.com,Other,2023-10-13,Electronics,Tablets,USA,North,474.27,12,UPI,1183.83,Very Satisfied
O02008,C7263,angela16@hotmail.com,Male,2025-03-08,Clothing,Men,India,East,163.24,18,UPI,835.77,Very Satisfied
O02009,C3797,carolynmills@yahoo.com,Female,2025-03-28,Beauty,Fragrance,UK,South,131.37,18,Net Banking,610.63,Very Dissatisfied
O02010,C7902,nathan60@gmail.com,Male,2024-11-21,Clothing,Women,Australia,East,454.39,17,UPI,1188.41,Dissatisfied
O02011,C5240,rodneyjohnson@johnston.net,Male,2024-03-05,Clothing,Women,India,East,288.08,16,PayPal,1032.21,Very Dissatisfied
O02012,C3140,zachary98@franklin.info,Male,2023-11-22,Beauty,Makeup,India,East,204.81,17,Debit Card,621.87,Satisfied
O02013,C4233,bgarner@rangel.com,Female,2024-06-08,Clothing,Women,UK,South,138.86,2,UPI,36.53,Satisfied
O02014,C9647,batesheidi@hotmail.com,Female,2024-10-12,Home,Kitchen,Australia,West,78.28,1,Debit Card,8.86,Satisfied
O02015,C4265,gonzalezchristopher@haley.com,Other,2025-01-15,Beauty,Fragrance,USA,East,182.84,11,Credit Card,554.56,Satisfied
O02016,C1032,andrea42@hotmail.com,Male,2023-08-17,Electronics,Smartphones,Australia,West,397.67,13,Net Banking,764.37,Very Satisfied
O02017,C1079,katieanderson@yahoo.com,Male,2023-12-14,Electronics,Smartphones,UK,East,206.07,1,Credit Card,44.5,Very Satisfied
O02018,C7299,williammiles@hotmail.com,Other,2025-02-24,Clothing,Men,USA,South,104.76,15,UPI,368.73,Very Dissatisfied
O02019,C8533,fordbridget@hotmail.com,Other,2025-05-22,Electronics,Laptops,India,North,153.6,3,UPI,85.27,Neutral
O02020,C7365,gsilva@yahoo.com,Male,2024-11-26,Electronics,Smartphones,India,North,343.73,8,Net Banking,340.29,Very Satisfied
O02021,C5002,amyjones@hotmail.com,Female,2023-09-02,Electronics,Smartphones,India,North,50.77,20,UPI,232.68,Neutral
O02022,C6402,gwilliams@powell.biz,Other,2023-07-15,Clothing,Children,UK,West,486.53,7,PayPal,888.84,Very Satisfied
O02023,C2120,elizabeth59@gmail.com,Female,2023-11-16,Clothing,Women,USA,North,209.37,1,Net Banking,34.41,Very Dissatisfied
O02024,C5102,josephlee@good.com,Female,2024-06-08,Home,Kitchen,Australia,South,78.39,2,Credit Card,17.51,Satisfied
O02025,C5374,bsmith@gmail.com,Other,2025-02-06,Electronics,Smartphones,India,West,460.72,8,UPI,697.89,Neutral
O02026,C1018,lopezgina@hotmail.com,Male,2024-09-19,Beauty,Skincare,India,North,252.89,3,Net Banking,115.63,Neutral
O02027,C3227,adamsandrew@yahoo.com,Female,2025-05-17,Clothing,Women,USA,South,159.23,8,PayPal,381.07,Very Satisfied
O02028,C1137,thompsonamy@hotmail.com,Female,2025-04-23,Electronics,Smartphones,India,West,278.07,11,Credit Card,641.7,Dissatisfied
O02029,C2137,rgutierrez@hotmail.com,Other,2023-09-24,Clothing,Children,UK,North,284.41,10,Net Banking,349.5,Very Satisfied
O02030,C1996,nancy04@murray.org,Female,2023-08-01,Clothing,Men,India,North,216.1,1,Credit Card,25.29,Very Dissatisfied
O02031,C4969,coreyzamora@smith.com,Other,2024-04-01,Clothing,Women,India,East,49.42,6,Debit Card,87.98,Satisfied
O02032,C7999,edward77@hotmail.com,Male,2023-11-04,Home,Furniture,USA,East,329.16,9,UPI,720.07,Very Satisfied
O02033,C9155,waguirre@lopez.com,Other,2025-06-06,Beauty,Makeup,UK,West,478.08,9,PayPal,758.86,Very Satisfied
O02034,C6004,jamesdougherty@griffith-taylor.org,Other,2024-03-15,Clothing,Men,Australia,South,493.85,10,Net Banking,1308.92,Very Satisfied
O02035,C2754,smithcharles@gray.com,Other,2025-01-14,Electronics,Laptops,USA,East,186.15,7,PayPal,258.48,Satisfied
O02036,C5251,david58@lopez.com,Male,2024-07-19,Home,Decor,Australia,East,248.13,14,UPI,464.85,Neutral
O02037,C2663,bradhines@yahoo.com,Other,2024-12-17,Clothing,Women,USA,South,229.27,1,UPI,40.9,Dissatisfied
O02038,C7347,kimdeborah@gmail.com,Female,2023-12-20,Beauty,Skincare,USA,North,491.86,20,Net Banking,2722.69,Dissatisfied
O02039,C9942,grantlori@hampton.org,Female,2024-06-07,Home,Decor,UK,South,236.21,3,Debit Card,152.81,Satisfied
O02040,C6924,yphillips@gallagher-singleton.com,Male,2024-02-25,Electronics,Laptops,India,North,252.8,16,PayPal,1192.05,Satisfied
O02041,C4855,jaclyndodson@lopez-phillips.biz,Female,2024-12-07,Home,Furniture,UK,East,157.08,14,Net Banking,460.8,Very Satisfied
O02042,C3470,jennifer15@yahoo.com,Male,2024-08-10,Home,Decor,Australia,North,304.28,12,Debit Card,625.78,Very Dissatisfied
O02043,C3819,jeffreyrobinson@gmail.com,Male,2024-05-20,Beauty,Fragrance,UK,North,323.19,3,Credit Card,116.56,Very Dissatisfied
O02044,C9078,munozcarolyn@hodges.com,Male,2023-07-12,Electronics,Tablets,USA,South,128.29,14,Debit Card,289.78,Neutral
O02045,C5710,georgecarey@hotmail.com,Other,2024-10-29,Clothing,Children,India,North,295.41,14,UPI,432.76,Dissatisfied
O02046,C7638,xphillips@huff-taylor.biz,Female,2024-06-03,Electronics,Laptops,India,East,496.52,6,Credit Card,393.84,Neutral
O02047,C6095,thomassharp@yahoo.com,Male,2024-03-17,Home,Furniture,USA,West,432.28,4,Net Banking,190.53,Very Dissatisfied
O02048,C9648,nali@thomas-johnson.com,Female,2024-01-16,Electronics,Smartphones,Australia,West,54.74,17,Net Banking,102.9,Very Satisfied
O02049,C4319,spencerpatricia@gmail.com,Male,2025-05-11,Electronics,Tablets,USA,East,299.36,18,UPI,1210.14,Very Satisfied
O02050,C2313,rwolfe@drake-key.com,Male,2023-10-11,Home,Furniture,India,West,152.42,16,Credit Card,361.27,Dissatisfied
O02051,C2620,walkerbrenda@gmail.com,Other,2025-06-21,Beauty,Fragrance,Australia,East,391.43,4,Net Banking,433.42,Satisfied
O02052,C6812,vsmith@gmail.com,Other,2024-05-19,Electronics,Tablets,UK,East,293.01,10,Net Banking,774.41,Neutral
O02053,C6974,nicole56@chavez-harrison.biz,Male,2023-12-20,Electronics,Smartphones,USA,South,173.66,11,UPI,254.31,Very Satisfied
O02054,C1370,collinsjose@yahoo.com,Female,2023-07-13,Clothing,Children,Australia,East,238.48,15,UPI,901.78,Satisfied
O02055,C8666,dawn00@white.info,Male,2023-11-16,Beauty,Skincare,Australia,East,278.5,17,Credit Card,1211.27,Dissatisfied
O02056,C3533,dboone@thornton.info,Male,2024-12-14,Clothing,Children,Australia,North,243.16,4,UPI,135.77,Neutral
O02057,C4714,spencerrenee@yahoo.com,Male,2024-08-04,Beauty,Makeup,India,East,95.12,10,UPI,97.96,Very Dissatisfied
O02058,C7002,ehebert@yahoo.com,Female,2024-05-25,Beauty,Fragrance,India,East,89.01,9,PayPal,111.22,Satisfied
O02059,C4494,yodersara@hotmail.com,Female,2023-07-31,Clothing,Men,India,South,294.61,13,UPI,895.35,Dissatisfied
O02060,C6773,hortonmatthew@hotmail.com,Female,2024-05-24,Home,Kitchen,Australia,East,197.52,15,PayPal,335.56,Very Dissatisfied
O02061,C2939,brandonschaefer@garcia.com,Male,2023-12-12,Home,Decor,USA,East,164.32,4,Net Banking,183.33,Satisfied
O02062,C7363,creynolds@holland.info,Male,2023-08-19,Electronics,Laptops,India,West,102.82,2,UPI,52.1,Satisfied
O02063,C5621,waltersjamie@yahoo.com,Male,2024-03-06,Electronics,Tablets,USA,West,147.84,10,UPI,167.34,Very Satisfied
O02064,C1167,johnpowell@medina-smith.org,Female,2023-10-05,Electronics,Tablets,Australia,East,407.95,11,Debit Card,490.79,Very Satisfied
O02065,C7034,ebradley@mitchell.com,Male,2024-04-07,Beauty,Makeup,UK,South,350.65,13,Debit Card,666.53,Very Dissatisfied
O02066,C6406,michaelhaynes@hotmail.com,Male,2025-01-24,Home,Decor,India,East,6.55,1,Credit Card,1.81,Neutral
O02067,C9170,fkrause@harper.com,Female,2023-08-10,Home,Furniture,Australia,South,428.48,4,PayPal,333.34,Very Dissatisfied
O02068,C6520,jamesmoore@brown.net,Female,2024-12-06,Electronics,Smartphones,India,South,454.27,11,Credit Card,633.6,Very Dissatisfied
O02069,C7096,marymack@yahoo.com,Other,2025-05-03,Beauty,Fragrance,India,North,184.33,5,Net Banking,249.6,Very Satisfied
O02070,C8567,dochoa@lewis-smith.biz,Male,2023-10-08,Clothing,Children,Australia,East,80.99,10,Net Banking,203.83,Neutral
O02071,C5590,elizabeth09@hill.com,Female,2025-03-24,Beauty,Makeup,USA,East,182.26,15,Credit Card,288.33,Satisfied
O02072,C2001,donovanpam@kelley.info,Other,2025-06-28,Beauty,Skincare,UK,South,403.73,16,UPI,1931.33,Satisfied
O02073,C8883,alexis83@nicholson-walker.com,Other,2023-10-14,Electronics,Smartphones,India,South,162.43,8,UPI,134.09,Satisfied
O02074,C8246,dwatkins@cox-prince.net,Female,2025-01-24,Electronics,Laptops,UK,South,337.5,13,Credit Card,580.9,Satisfied
O02075,C6444,jeffreygray@gmail.com,Female,2024-11-12,Beauty,Fragrance,Australia,West,447.28,6,UPI,545.43,Neutral
O02076,C1748,jeffreyvalentine@hotmail.com,Female,2025-02-23,Beauty,Makeup,UK,West,10.09,13,Debit Card,16.89,Very Satisfied
O02077,C4383,nbrown@gmail.com,Female,2025-01-07,Clothing,Children,Australia,South,211.7,5,PayPal,233.66,Satisfied
O02078,C9667,johnsonlaurie@munoz.org,Female,2024-08-01,Beauty,Fragrance,India,South,448.48,1,PayPal,91.22,Very Dissatisfied
O02079,C7445,kempsteven@juarez-fitzpatrick.com,Other,2024-11-20,Clothing,Men,India,North,391.19,8,PayPal,316.72,Very Satisfied
O02080,C9598,tlogan@kline-barnes.com,Other,2024-12-10,Clothing,Women,USA,South,372.39,11,UPI,1109.07,Dissatisfied
O02081,C5216,wrush@poole.info,Male,2023-08-05,Home,Furniture,UK,South,227.86,16,UPI,798.7,Dissatisfied
O02082,C9188,davidgray@johnson.com,Other,2025-03-29,Home,Kitchen,UK,West,220.99,3,UPI,159.7,Very Satisfied
O02083,C4952,erin19@davis-sosa.com,Other,2024-01-21,Home,Furniture,USA,South,108.98,13,Debit Card,270.72,Satisfied
O02084,C3953,william31@ross-thornton.com,Male,2024-11-27,Clothing,Men,USA,South,56.13,3,Net Banking,44.8,Dissatisfied
O02085,C7978,townsendjeffrey@hotmail.com,Other,2024-07-27,Electronics,Laptops,India,South,86.37,10,Debit Card,192.91,Very Dissatisfied
O02086,C7094,jtaylor@gmail.com,Male,2023-11-15,Home,Kitchen,Australia,West,21.03,6,Credit Card,33.7,Very Dissatisfied
O02087,C1128,robertsjoshua@gmail.com,Male,2023-12-13,Clothing,Men,India,West,374.7,19,UPI,731.74,Neutral
O02088,C4020,ohiggins@gmail.com,Other,2024-03-12,Beauty,Makeup,Australia,East,34.97,18,Credit Card,172.26,Dissatisfied
O02089,C8611,cjones@watts.com,Male,2024-10-31,Clothing,Men,Australia,West,225.6,2,PayPal,106.96,Very Satisfied
O02090,C5771,sheppardsamuel@hotmail.com,Other,2024-11-10,Clothing,Men,USA,South,418.39,6,PayPal,711.34,Dissatisfied
O02091,C4667,fuentestiffany@burns.biz,Male,2024-02-29,Beauty,Skincare,UK,South,219.45,8,UPI,177.43,Satisfied
O02092,C1532,dorseyjustin@edwards.info,Other,2024-02-08,Beauty,Makeup,UK,East,82.36,12,UPI,242.84,Very Dissatisfied
O02093,C6325,elizabeth57@stephenson.com,Male,2024-09-23,Clothing,Children,USA,West,233.7,6,Net Banking,190.75,Very Satisfied
O02094,C3622,hughesalicia@hotmail.com,Other,2025-06-28,Electronics,Laptops,USA,North,327.85,10,UPI,863.63,Very Satisfied
O02095,C3055,jeffrey76@brown.com,Female,2024-08-08,Beauty,Makeup,Australia,North,412.91,15,Debit Card,1304.34,Neutral
O02096,C6831,bbrown@duncan.org,Male,2024-04-21,Beauty,Makeup,UK,East,229.06,1,UPI,62.27,Dissatisfied
O02097,C5937,howardalicia@hotmail.com,Male,2023-11-25,Beauty,Fragrance,Australia,North,378.0,1,Debit Card,41.17,Very Satisfied
O02098,C2692,hmarshall@gordon-cunningham.com,Other,2024-03-05,Clothing,Children,India,West,97.15,3,PayPal,74.41,Neutral
O02099,C4902,ortizconnie@gonzalez.com,Other,2024-03-26,Electronics,Laptops,UK,East,294.47,6,Debit Card,299.83,Satisfied
O02100,C5051,cody48@pena-sanders.com,Male,2025-03-28,Clothing,Men,USA,West,181.97,2,Debit Card,95.32,Neutral
O02101,C6636,rgutierrez@yahoo.com,Male,2025-01-06,Electronics,Tablets,USA,North,145.42,2,Debit Card,78.84,Very Dissatisfied
O02102,C9262,john44@yahoo.com,Other,2025-01-11,Home,Decor,USA,West,378.75,8,Debit Card,833.34,Neutral
O02103,C5035,alexander19@brown-jones.net,Female,2024-03-01,Clothing,Children,Australia,West,8.59,18,Credit Card,26.19,Very Dissatisfied
O02104,C4776,matthew09@johnson.org,Male,2025-03-12,Clothing,Women,UK,East,85.04,19,Credit Card,305.16,Neutral
